text,label,pred_label,prob_negative,prob_positive,confidence,error_bucket
"Although, this episode was offensive to the Tourette Syndrome Association, others thought it was funny, while others thought it was a bad way to start the new season.<br /><br />This episode was funny and just shocking. South Park has made history as being their first episode with the most cuss words, unless you count the movie as an episode.<br /><br />I enjoyed how they made fun of Chris Hansen and his television show, to Catch a Predator. I didn't like the idea on how they thought Chris Hansen would do a show on tourettes and let a boy speak out and bash the Jews.<br /><br />One thing I did not like is how South Park thought that people with tourettes syndrome would just blurt out bad language like that. I've seen people on television with Tourettes syndrome and they do not just blurt out bad words. Unless I am incorrect.",positive,negative,0.7284131646156311,0.2715868055820465,0.7284131646156311,negation
"Iam not sure if discussing the television series is exactly where the comments should be drawn to,however it is on the television where the The Lone Ranger really made a name for himself.Iam not even referring to the original radio broadcasts of this masked rider of the plains,Iam though referring to a point where in a little boy, about 9 or 10 years old,I was to see the movie,""The Lone Ranger""and never forgot it.I can recall that I was on a line or we were moving toward the Paramount Theater-the theater was located in the theater district,if I remember correctly.It was directly across,going East to West from the building that has the ball that drops on New Years Eve-This is of course if anybody doesn't know, New York City.High Above the street on the roof tops there was a time and maybe even still today huge billboards would advertise what was being shown and so on.It was at that point in time that I looked up and was never more impressed as I was when I looked at that billboard to see The Lone Ranger across the roof tops-It was great-It made an impression and was never forgotten.That day we went to see The Lone Ranger-It was the story of how the Lone Ranger was born-The terrible ambush that the Texas Rangers rode into and the subsequent rebirth of one of its fallen heroes.It was in this film we learn that The Lone Ranger will not shoot to kill but to injure so as to let the law be the judge.That type of thinking is so worthwhile that we might be good to learn something from history.This is where we learn that Tonto discovers the fallen Ranger and upon seeing the symbol of the boyhood friendship that The Lone Ranger established years earlier when he as a younger person came to the aide of a injured young person in Tonto-For the aide given, Tonto gave to his faithful friend, a symbol of his thanks which now was part of a necklace that Tonto recognized.Tonto said,""you are Kemosabe"".The Lone Ranger said,""kemo-sabe,that is familiar?Then Tonto tells the story of this ""trusty scout""(the meaning of Kemosabe)I think the Lone Ranger is one of the true heroes of the silver screen and one of the great heroes of television.It should also be stated that these very respected individuals Clayton Moore and Jay Silverheels sought to live there lives according to the legend of The Lone Ranger-It may very well be that there is an inspiring story in the story of the Lone Ranger and his faithful companion Tonto.I myself was so pleased by the ability to find and buy the DVDs, that I stayed up all a Saturday morning and watched The many episodes now available.Long Live The Lone Ranger and His faithful companion Tonto-Hi-Ho Silver-",positive,negative,0.7284116148948669,0.27158838510513306,0.7284116148948669,negation
"Fellowe's drama about a couple's marriage which is threatened by a younger third party which interests the wife of the house (Watson). Wilkinson plays the role very well as the troubled husband who cant control his wife's cheating, and deals with the issue. I also like Rupert everett a lot in his role as William Bule, the man that Watson has the affair with. Although i think Emily Watson is a great actress, i had a bit of a problem with the way her character was written, did not make her too likable (i know a cheater is not supposed to be likable, but some of her actions and things she did had no reasoning behind them). The screenplay was perhaps the weak part of this drama, although Fellowes' direction was good and the performances were also quite good. This film is better than Unfaithful, but not a masterpiece by any means. ---IMDB Rating: 6.7, my rating: 8/10",positive,negative,0.7283862233161926,0.271613746881485,0.7283862233161926,negation
"One of the most pleasant surprises of this early 3-strip Technicolor short was that a ballet dancer that appears here was named Maria Gambarelli! I half wondered if Blake Edwards was naming the character played by Elke Sommer in A Shot in the Dark after this now-forgotten performer (though the spelling of the Sommer character's surname was actually Gambrelli). I watched this on YouTube mainly to see an early Judy Garland appearance as we watch her in profile with her two older sisters singing ""La Cucaracha"". That was the highlight for me which otherwise showed some dances (like that of Ms. Gambarelli) that were enjoyable and some lame comedy between Andy Devine as a great bull-fighter (yeah, right!) and Buster Keaton as a bull owner who provides one that is obviously a man in animal costume. Only funny part of those two is when they cry-with Buster providing handkerchief to ""bull""-during the sad part of ""La Cucaracha"". Also lame was seeing Ted Healy without his stooges dealing with a crasher who keeps mistaking Healy for other movie stars. (Healy himself didn't know Zeppo had left The Marx Brothers since he puts ""Four"" between ""The"" and ""Marx""!) Speaking of a Marx, it was interesting seeing Harpo without his wig though he is wearing a hat to hide his bald head. Also interesting was seeing Ida Lupino among the cowgirls in the beginning though I also recognized Toby Wing from her part in Murder at the Vanities last year (at least when announcer Pete Smith identified her). Oh, and Smith himself wasn't funny with his wise-guy narration. Other famous stars you may or may not recognize are also in cameos and not all are M-G-M contract players either! So with all that said, La fiesta de Santa Barbara is worth a look for anyone curious about Judy Garland's early film appearances or the early use of 3-strip Technicolor.",negative,positive,0.2716866433620453,0.7283133268356323,0.7283133268356323,negation
"Most people attending this film will have no idea of the great novel by Arthur Miller that is the basis of it. It's a novel that should be read by more people to see how prejudice affects and alters peoples lives.<br /><br />At the beginning, Lawrence Newman is an ordinary man. The eyeglasses his boss makes him get change everything he has worked for and his whole world collapses around him, little by little. There couldn't have been an actor better suited to bring this intelligent performance to the screen than William H. Macy. Not only is he a talented stage and screen actor, but he projects honesty behind every character he plays. He is an everyday man caught in his own insecurities. His anxiety intensifies when he takes a stand and walks out of his job. Suddenly, he has to confront the issues he has tried to avoid all his middle class existence in the Brooklyn of the 40s. Is he Jewish, is he not? The cinematography in this brilliant and atmospheric film, directed with sure hand by Neil Slavin, kept reminding me of some Edward Hopper's paintings, especially a sequence at the beginning of the film when Newman steps outside a building and the night shot when he and his wife are being followed with long black shadows behind the couple, menacing and anticipating the confrontation with the bullies. Laura Dern, David Paymer, and especially Meat Loaf, who infuses incredible depth to the bully-next-door, are excellent, but they all pale in comparison with the stellar turn of William H. Macy (H must stand for HONEST..) If you haven't read the book, I would sincerely recommend it because no one has written more truly and convincingly than Arthur Miller has.",positive,negative,0.7283079028129578,0.27169206738471985,0.7283079028129578,negation
"This movie deserves the 10 I'm giving it.<br /><br />But it's not the 10 that you'd give to movies like 'The Godfather' or 'Goodfellas' or 'Psycho'. This is the kind of 10 you give to a movie which just makes you laugh,over and over again! It's the most horribly written and directed movie, yet it doesn't fail to entertain. It has the most amateur effects, yet you enjoy every moment! I saw this movie today on TV, and I didn't want to move away! Read the following dialogue to know why!<br /><br />(Whole college is standing around Manisha,who has just undergone a rape attempt and the guys who attempted the rape are asking for forgiveness)<br /><br />Bad Guy 1: Please forgive us! <br /><br />Bad guy 2: Yes,we won't do it again. <br /><br />(No response from Manisha) <br /><br />Akshay: Come on,forgive them! <br /><br />Manisha: I don't know... <br /><br />Akshay: You are a beautiful woman, and even dead men can get aroused by you! And these are living young males! Don't blame them!<br /><br />Pancholi: Yeah Manisha.. <br /><br />Manisha(To Suniel): What if they tried to rape your girlfriend??? <br /><br />Suniel: I'd break their hands,legs and kill them.But anyways,just forgive them..<br /><br />Akshay: Yeah if you don't forgive them then it will be as though you are too arrogant about your beauty!<br /><br />Now that is a true masterpiece of a dialogue! This movie never fails to entertain, mainly because there are so many goofs and unrealistic situations! The bad guy (Munish) can do basically anything..He can blow a sandstorm from his mouth, or he can get a motorcycle from his backside and just as easily make it disappear again. <br /><br />Every actor takes turns to speak..One line from Akshay,then from Suniel, then from Arshad, then Aftab, then Nigam. It's the main rule followed by the director, so that equal screen time is given to each guy. And then there's the all powerful pendant, which can cause even a speeding car to go right through you without you being harmed! All these things make it an enjoyable movie, and I can watch it over and over again. I think this movie can go into the comedy hall of fame if there is one..<br /><br />The only problem is that it wasn't trying to be funny.",positive,negative,0.7282612323760986,0.27173882722854614,0.7282612323760986,negation
"The first time I saw ""Alice in Wonderland  an X-rated Musical Comedy"", was in the early '80 in a Movie-Theater in N.Y. City with some friends. I remember we actually enjoyed it very much, although we were left wondering why all the ""goodies"" were covered by in various forms shaped colored patches and why the movie was suddenly jumping from one scene to the next one, leaving us guessing...what we just missed. Obviously it was the soft-core edited (chopped) version, which left me with the desire to watch it again soon, but in its original integral version. Well, more then 20 years went by, during which I forgot all about this movie and, only a few days ago, by sheer chance, I stumbled upon a heavily used VHS copy (which had seen better times: a bit washed-out colors, scratchy sound and a few flaws), but guess what? It's the original uncut version and, this time, I really had a ball! Humor, Musical and Porn may sound an awkward combination but, in this case, it really works and, unlikely the big majority of boring porn-flicks nowadays invading our screens, this is a really amusing and entertaining sex fantasy, which will not disappoint you. The direction is clever, the swift editing makes the movie fly like a bird, all the familiar characters are lovable or just plain funny, all the actors seem having a good time, the songs are catchy (worth mentioning the one about ""growing up"" sung by Alice at the beginning of the movie and the hilarious ""What's a nice girl like you doing on a Knight like this""), the dance numbers are well choreographed and staged (amazingly energetic Terry Hall proves that she can ""also"" dance and dances enthusiastically her guts away...Don't worry, she also does what she was best known for...), the acting, the singing, the set, the costumes are of quality level and then...there is Kristine ""Blue Eyes"" DeBell, in the first starring role of her career and (oh boy!) she indeed has a few H.C. sequences! Personally I think they are absolutely not distasteful, on the contrary, they are spontaneous and quite arousing. She is young and (ohhh!) so very pretty; with the help of her new friends in Wonderland, she discovers her body and her sexuality so, she sings, she dances and...what do you expect? She is also experimenting sex! The closing sequence, when she finally makes love to her boy-friend, is exceptionally well photographed and directed and is the highlight of the movie. I think her ""physique du role"" (the innocent blue eyes and captivating smile) and her acting ability, make those explicit sequences more then acceptable and actually highly enjoyable. There is plenty of sex going on in (this) Wonderland and everybody seems eager to ""get busy"" with the first available boy(s) or girl(s), which means lot of hard-core action to be seen. On the other hand, some close-up shots, clearly ""spliced in"", just to make the ""porn-hounds"" really happy, are a bit redundant for my personal taste. In general, however, the sex-action is not offensive since handled with a great deal of humor and it blends almost seamlessly with the music, the dances and the comedy. If you think you and your partner can handle graphic sex, watch it together. Take my word, you will have an hour and a half of very good time (perhaps also an after-show extra action...) This is ""Adult Entertainment"" so be careful, don't leave this video around or among other kid's videos. If your 10 years old can put his hands on it, he might amuse himself, but you will be forced to provide embarrassing explanations about the reasons why ""this"" Alice behaves quite differently from the one he red about in Lewis Carroll novel or he watched on the Disney's video. I bet, you will not forget this ""one-of-a-kind"" very soon. It's a real shame that they don't mak'em like that anymore...! I give it a 9 out of 10.",positive,negative,0.7281801700592041,0.2718198597431183,0.7281801700592041,negation
"There seem to be many fans of this movie here, but I found it boring, slow, meandering, and pointless. And I watch and enjoy plenty of art-house and independent films, so I wasn't expecting an action movie. I didn't sympathize with either character. The guy from the countryside was a bad guest and didn't seem to be trying very hard to find a job, and his relative in Istanbul was humorless and closed off emotionally. <br /><br />In an interview on the DVD, the director says that the movie is about a common situation in Turkey - the person leaving in the countryside because there are no jobs and coming to Istanbul and staying with relatives while trying to find work. That in itself is interesting, but the movie wasn't.",negative,positive,0.27183377742767334,0.7281662821769714,0.7281662821769714,negation
"this could have been better,but it was alright...it helped me get away from my boredom.I didnt even wanna see it,the only reason i wanted to rent it is because Jamie Martz is in it..he is a unknown actor but he is shining and is the highlight of the movie...the ending was so horrible and the acting was good for a b movie...i give it a 4 out of 10",negative,positive,0.27183982729911804,0.7281602025032043,0.7281602025032043,mixed_sentiment
"I really loved this movie. I thought it was very well done. The character interaction was wonderfully done as was the characterization. The actors were definitely believable. The plot was very deep and intriguing. Even though parts of it are a bit slow and sometimes a bit boring, it's definitely worth watching several times. The chemistry between the three main actors was great. If you don't want to watch it for that, then at least watch it for the drama between the characters. I mean, the whole thing was just ""Whoa!"" It was like I couldn't look away. The whole movie grabbed my attention and kept my interest, even through the slow parts. I loved this movie and almost everything about it. I loved the ending because it was so interesting and, if you watch the movie a second time, makes perfect sense. But I'm not spoiling anything.",positive,negative,0.7281154990196228,0.2718845009803772,0.7281154990196228,negation
I didn't know anything about this DVD when I hired it. Had a quick look here at the comments but decided to keep an open mind. Obviously an independent film and low budget but that didn't worry me. I will watch anything with Derick Jacobi and as always he played his part well. What a pity no one else did. I had watched 'Atonement' a few weeks ago with Vanessa Redgrave and she was sublime. In this she seemed to just turn up to read the lines. In my opinion the main mistake was in casting Vinnie Jones. To be honest I saw his picture on the DVD cover but didn't notice that he got top billing. A sticker was strategically placed over his name! It was watchable and I quite liked the Dickens story alongside present day. Maybe with a more capable actor playing the lead this might have worked better. Still it was weak.,negative,positive,0.27192339301109314,0.7280766367912292,0.7280766367912292,negation
"I loved it. I had just sat through half of ""The Glass House"" (turned it off...god what a morass of predictable plot and bad acting) and then I saw this movie. I thought it was terrific. Loved both Cameron Diaz and Jordana Brewster in it. I liked the escapism of the whole setting, the traveling around Europe in the 60's thing - yet they made it more realistic by showing the dark side and all of the bad things that could happen. It held my attention completely, even if I did think that parts were unbelievable.",positive,negative,0.7280694246292114,0.27193060517311096,0.7280694246292114,other
"This movie is... horrible and wonderful at the same time. I first saw it when I was about 13 or 14 years old, so it has a great deal of nostalgic value for me. In this movie, Cesar Romero actually plays the character of Octavio, the man who ""discovered"" Santana. There are also two other actors, Monte Markham (plays Sam, who is trying to save his daughter) and Peter Mark Richman (plays the priest), who have large filmographies, and these are the only performances that are okay. The rest of the acting and the movie itself have all of the B-film qualities that some of us cherish.<br /><br />I recently spent 2 years trying to acquire a copy of this movie, and it is almost nonexistent. I am assuming that it was discontinued very shortly after its release. But I did eventually find a copy and paid a pretty penny to acquire it. If you happen to come upon Judgement Day in a video store (unmistakeable with a cheesy green ""satan"" on the cover), count yourself among the blessed who live near one of the few video stores that still has a working copy. A must see for those of you who like to laugh at cheesy attempts at a scary movie.",negative,positive,0.2719433009624481,0.7280566692352295,0.7280566692352295,mixed_sentiment
"Written by someone who has been there, you can tell, but only if you've been there. Excellent performances by Meryl Streep (of course!), Renee Zellweger and William Hurt.<br /><br />Many people have said that it is about a dysfunctional family, I think every family is dysfunctional when they are facing this kind of torment. To NOT be dysfunctional would be dysfunctional! You are losing your family as you know it, can anything be worse? People need to see this movie so when they are faced with this nightmare maybe they will change how they do it. Maybe they will see that the father is denying himself valuable time he'll never get a chance at again. Maybe they will realize how hard it is to die, or to watch someone you love die. They didn't miss much of the nightmare, it's hard to forget.",positive,negative,0.7280521988868713,0.27194783091545105,0.7280521988868713,negation
"... And it's a not very good documentary either American MOVIE seems to have confused some people into thinking this is a spoof documentary ( "" Mockumentary ) and even some newspaper TV listings described it as such . I'll not laugh out loud at that because it's easy to mistake this documentary as one big wind up ala THIS IS SPINAL TAP <br /><br />What seems to have caused the confusion is that the documentary centres around budding film maker Mark Borchardt who is .... How can I put it ? Rather self deluded ? Yes but that's not necessarily a bad thing since if we had no dreams we'd all still be living in caves and the fact that Mark is obsessed with horror movies is not to be taken as a criticism since both Sam Raimi ( Yes that one ) and Peter Jackson ( yes that one ) both started out doing low budget horror comedies so again it's not a criticism . No it's just that Mark Borchardt ( yes that one ) is a parody of American trailer trash <br /><br />Remember in THERE'S SOMETHING ABOUT MARY Ben Stiller gives a lift to a dodgy hitch hiker ( "" Come into my office because you're f***in' fired "" ) ? Well that's who Mark resembles along with most of Jerry Springer's guests so it's very easy to see why some people thought this wasn't a real documentary . It's also not a very good documentary since Mark and co give me the creeps . Did you know that someone thought Mark would grow up to be a serial killer ? Does anyone else think there's plenty of time left for this to happen ?",negative,positive,0.27196750044822693,0.7280324697494507,0.7280324697494507,negation
"I saw this film at Telluride Film Festival in 1997, where one of the screenwriters, José Giovanni, was being honored. It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura. The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous. It is an excellent drama, an excellent thriller, and an excellent film. Up there with the best of Melville. (The title in English 'Class all risk,' in French 'Classe tous risques' is word-play on 'Classe Touriste,' meaning 'Tourist Class'.",positive,negative,0.7279704809188843,0.27202945947647095,0.7279704809188843,other
"Are you kidding me? This is quite possibly the worst, amateur movie I've ever seen. The casting was horrible, the acting was worse than horrible and I'm sorry, the guy at the picnic speed loading his plate full of food was somewhere near pointless and the demonic turd and chamber pot chasing Drew around was nothing more than comical. When I herd about the Bell Witch, I wanted to believe. I read some literature on it and thought it sounded like it was possible a plausible story. But this movie just destroyed that. Ric White (Director, Writer, Lead Actor, etc) takes himself a bit too seriously and I think he gives himself a little more credit than he deserves....Do yourself a favor....skip this one.",negative,positive,0.27205345034599304,0.7279465198516846,0.7279465198516846,mixed_sentiment
"This is a very famous Ninja movie but it isn't a nice movie. If you want to see some ninjas and some figures, want to know some things about Ninjas see this movie. This movie only for ninja fans and who wants to make nostalgia.<br /><br />First 20 minutes and last 20 minutes of the movie are best. You can just see Ninja figures and fight in this scenes. Between these are below the average, nearly bad as a movie. Acting is bad. Sho (black ninja) is the best actor in this movie. Frank Nero is a good actor and charismatic but he cannot fight good. Scenario is also not good. Its so simple. Franko Nero comes near to his best , old friend from army and war. He also protects him from mafia but he is having sex ( go to bed ) with his wife and his friend knows this but don't say anything to Nero negative. Is this possible in life ? What a friendship !<br /><br />Finally this movie started a genre ; Ninja movies. Also there is the ninja master Sho Kasugi but some fighting scenes are not realistic and not fast even with shoo. This film is below the average even it is a classic.",negative,positive,0.2721059024333954,0.7278940677642822,0.7278940677642822,negation
"I just rented this movie from the video store last night. It being new and not released long ago here, the rent was only overnight. Me, my little sis, and my older brother who usually hates watching these kind of movies sat down and watched. Once the movie started and after sitting there watching it for a while we were all laughing historically. Even my brother. This movie is hilarious, I actually laughed. No matter how funny some movies are... even if I think its funny I sometimes can't seem to laugh. But this movie... I laughed. My brother ended up thinking it was the best ""that type of movie"" he had seen. I ended up watching the movie again about 2 or 3 hours later.",positive,negative,0.7278307676315308,0.2721692621707916,0.7278307676315308,negation
"Beats me how people can describe this adolescent exercise as film noir. True there's a gun & a bottle & a dame & the lead is a private eye, but that ain't what makes the genre, folks. This thing plays like reheated TV cop show stuff - lots of bloody beating & lousy continuity - with a dash of Chinatown memories thrown in. Pretty hard to watch beyond the first 10 minutes. You want contemporary feel, watch anything by John Dahl.",negative,positive,0.272240549325943,0.7277594208717346,0.7277594208717346,negation
"Now i like Johnny Vegas which is a good start, I also enjoy toilet humour<br /><br />Such as Young Ones and Bottom etc. This however failed to bring even a<br /><br />small smile to my face. The story follows Johnny around after his wife<br /><br />chucks him out (how he got his good looking wife and kid i dont know) <br /><br />as he attempts to shag anything that moves. Failing normally. I was looking forward to this but found it to be totally boring and a waste<br /><br />of my time altogether. Unless you are stuck for something to do for 90 mins apart from wash the car then dont bother..... <br /><br />",negative,positive,0.2723400890827179,0.7276598811149597,0.7276598811149597,mixed_sentiment
"This is the funniest movie I have ever seen. However, I have laughed harder at plenty of movies. This is because Best In Show's brilliance lies not in slapstick or one-liners, but in sophisticated and layered verbal wit. The improvised dialogue is is so quick that you end up laughing not at each individual joke, but only until after several jokes build on one another, each disarming your senses until the jokes climax and you can't help letting loose.<br /><br />It's a well-shot film, but what makes it extraordinary is the acting. I was impressed on my first viewing, but when I watched it after having learned that virtually every scene is improvised, I was amazed. It was thoroughly enjoyable to see the comedians work off each other, build jokes out of nothing, and completely immerse themselves in their characters.<br /><br />I imagine the golden days of Second City were like this.",positive,negative,0.7275816798210144,0.2724182605743408,0.7275816798210144,negation
"Okay, here's the deal. There's this American pilot who's flying along, minding his own business, when suddenly he's outnumbered by evil, cowardly non-American fighter planes (they're Middle Eastern types, but suffice to say they don't like apple pie or Elvis Presley), who proceed to shoot him down. Now this American pilot was doing nothing wrong, but those evil non-Americans didn't care and before you know it he's banged up in a foreign jail and sentenced to death!!<br /><br />Now, what would normally happen here is that the US Military would carpet bomb a couple of nearby towns until the pilot was released, but not this time. Those evil peace lovin' types probably got involved and managed to stop any kind of retaliatory massacre. As you can imagine, this doesn't please the pilot's family and the evil foreign dictator has this smug, contented look about him. He'll make those Americans pay, oh yes indeed!<br /><br />But He didn't reckon on Doug Masters, the captured pilots 16-year-old son. You see Doug has been able to fly a plane longer than he can drive a car, (which can't be that long) and decides to fly into that evil, foreign country and get his Dad back. So with the help of his friends, Doug and his wingman, retired pilot Chappy' Sinclair, Doug launches a two man air raid on the foreigners. <br /><br />Now you'd think that this plan would be bound to fail, but you'd be wrong. Sure, those Middle Eastern types might be all veteran pilots, but Doug's got an ace up his sleeve, he listens to rock music when he flies! After shooting down a dozen or so enemy planes and blowing up an oil refinery, Doug lands at an airport and gets his now wounded dad onboard the plane. Understandably, the evil, not quite so smug anymore, dictator gets quite annoyed at these antics and takes to the skies himself, in bid to shoot down Doug. But the young lad listens to some more rock music and blows the villain out of the sky. HURRAH!<br /><br />After Doug and Chappy have shot down 90% of their air force, the foreigners send up their last few planes in a rather poor attempt to shoot Doug down, but in the nick of time, a flight of US F16s turn up and scare them away.<br /><br />I cannot recommend this film enough. It was the first ever videocassette movie that I brought, and until I was twenty, I kept hoping that my dad would get shot down over a foreign country so that I could rescue him. But he's doesn't like flying, so it didn't happen.",positive,negative,0.7275388240814209,0.2724611461162567,0.7275388240814209,negation
"Being a completely broke film buff with a house to furnish, I'm a big fan of IKEA. My whole domicile, practically, is packed to the brim with the cheap particle-board stuff. And you know how all those stylish household items at IKEA have those funny names--a bookshelf called ""Holika"" and a bathroom mirror called a ""Grundtal""--well, it just adds to the whole Euro-charm.<br /><br />Like those interestingly-named (but horribly translated) items on the shelves at IKEA, I'd like to provide a bit of translation to some of the reviews I've read about the Swedish-made ""Kraftverk 3714."" <br /><br />Original Comment: ""For a low budget film, this is pretty cool stuff. It would be great to see what these guys could do on a Hollywood budget!""<br /><br />Translation: The film stock is crappy, the lighting is pedestrian, the cinematography is uninteresting, the sound recording is hollow.<br /><br />Original Comment: ""David Lynchesque sci-fi drama set in a strange forest town with equally strange characters!"" <br /><br />Translation: These ""actors"" are acting for free, the storyline is circular and tiring, the ideas that undergird the flick desperately try to be existential but are simply mundane, and the settings (especially the interiors) are dull and filled with ugly wallpaper.<br /><br />Original Comment: ""The editing is well-done, and the conservative use of computer graphics shows that compelling CGI effects don't have to come out of a Hollywood studio!""<br /><br />Translation: When you've got sketchy cinematography to begin with, hide the imperfections by digitizing all of it onto a Mac and blending vigorously for three minutes. Ingenious!<br /><br />I took a chance on this DVD because I'm a sucker for independent films, especially those that attempt to tackle the often-expensive and awe-inspiring genre of science fiction. I mean, some of the best sci-fi flicks of all time have been realized with little or no budget, spfx, and specious actors. Take Peter Fonda's eco-warning-time-travel flick ""Idaho Transfer"" for example! A classic.<br /><br />But ""Kraftverk 3714"" doesn't fit the category of ""carefully-crafted, low-key, idea-dependent sci-fi."" It relentlessly focuses on characters that don't do much and don't say interesting things. It goes round and round in circles. It is much too long (this coming from a major Tarkovsky fan). Worse, its concept of ""reality shifting aliens"" is Twilight Zone fodder from 40 years ago. It's just not a well-made film -and I really wanted it to be, dammit!<br /><br />However, being the IKEA fan I am, I did make one ground-shattering observation. First, anyone who has shopped at IKEA knows how their tricky shopping carts work--all four wheels being multidirectional. The carts can spin a perfect 360 degrees, and it takes some familiarity to handle them like a pro, as any avid IKEA shopper knows. Well, I'll be damned, but one of the lead actresses in ""Kraftverk 3714"" goes to some inky-dinky grocery store in the middle of nowhere and what is she pushing around? A multidirectional shopping cart! So, that's not an IKEA invention after all, but is yet another wonderful invention (let's call it a ""Tacklebee"" for the hell of it) from the land of hei-doo!",negative,positive,0.27250412106513977,0.7274958491325378,0.7274958491325378,negation
"Isabelle Huppert is a wonderful actor. The director of ""La Pianiste"" understands this, providing the viewer with long takes of Huppert's face, and these are a pleasure to see. Huppert is not an animated actor--she registers emotion with the smallest lift of an eyebrow or flicker of a smile.<br /><br />Other than the enjoyment of watching an experienced actor excel in her profession, there is nothing in this movie that makes me want to recommend it. (Well, if you enjoy self-mutilation, sado-masochism, and bizarre behavior, ""La Pianiste"" might work for you. Other than these attributes, I could not find any redeeming value in it.)<br /><br />Buried in all this strange material there is a kernel of truth. People who compete at the very highest level--musically, athletically, whatever--begin as strange people, and are shaped into stranger people by the competitive environment.<br /><br />Not worth a trip to a movie theater to relearn this life lesson. <br /><br />",negative,positive,0.2725442051887512,0.7274557948112488,0.7274557948112488,negation
"""Tourist Trap"" is an odd thriller that came out in the 70's, it's about 5 friends Molly (Jocelyn Jones), Jerry (Jon Van Hess), Eileen (Robin Sherwood), Becky (Tanya Roberts) and Woody (Kevin McDermott), who stumble upon a cloesd down museum SLAUSEN'S LOST OASIS, a curious and eerie roadside museum. This goldmine of decaying, but strangely life-like mannequins is run by Slausen (Chuck Conners), an eccentric, but seemingly harmless has-been. Slausen has one warning for the youngsters: Stay away from Davey, Slausen's reclusive and disturbed brother.<br /><br />The youngsters' curiosity gets the best of them and they go exploring. The trap is sprung! Amidst flying objects, slamming doors, scarves that strangle on their own, empowered by some hidden force, the trap slowly closes in on the group. The ""Creature"" Davey and his army of murderous mannequins make quick and brutal work of the friends, until only one remains.<br /><br />Although not a Slasher movie ""Tourist Trap"" still contains elements of slasher movies such as the chase scenes and the stalking and the fact the killer wears a mask.<br /><br />The seemingly telekinetic abilities of the killer to lock bolts and animate the wax dummies, is used to great effect. Perhaps the scariest thing about this movie are the mannequins, which are admittedly scary enough to start off with, but are rally spooky here. The film succeeds despite, or perhaps because of, an obviously meagre budget. These wax figures are blatantly plastic shop dummies- but this only goes to serve as even more eerie when their eyes move with an incredible human The acting is actually pretty good, Chuck Conners gives a well rounded and creepy performance as Mr Slausen, Jocelyn Jones is great as the female lead.",positive,negative,0.7274401783943176,0.27255985140800476,0.7274401783943176,negation
"I haven't reviewed on IMDb before but this documentary is so overrated that I felt compelled to vent. I wouldn't have even finished watching if I hadn't been a guest at someone's house. The film was poor on many levels: First - Treadwell's video footage was contrived. The more I watched, the more he seemed to be acting as a person desperate to be famous instead of one acting out of conviction.<br /><br />Second - The others in the film, with the exception of Treadwell's parents and the airline pilot, were just as contrived and corny as he was. God, they seemed artificial.<br /><br />Third - Treadwell's mission to protect the bears doesn't even make sense as he did more harm than good by making the bears grow accustomed to human presence. I believe that Treadwell really did love the bears but there is much research which indicates his efforts were misguided. Sometimes we have to sacrifice our enjoyment of wildlife to really help.<br /><br />Fourth - The film's entertainment value wasn't half that of other wildlife films such as ""March of the Penguins"" and ""Winged Migration"". The filmmakers, in my opinion, did a poor job of sequencing scenes and gave little incentive to keep watching.<br /><br />As a person who loves Alaska, bears, and other wildlife, I would love to see more people dedicated to the preservation of our wildlands. Hopefully their efforts will be less people-centered.",negative,positive,0.2725718021392822,0.7274281978607178,0.7274281978607178,negation
"If there are people that don't like this movie, I don't think they are human. This film deploys all emotions and shows many sides of Judith Light's character. Made in 1997, this is one of the best movies I have seen and really the film that Judith Light has starred in to make me a huge fan of hers. This movie, although sometimes you want to rattle the son for trusting her so much, is incredibly moving. I cry at the end every time and it takes much to do that to me! The plot doesn't have much to it but the acting provided by Judith Light is incredible. She looks beautiful the whole time and by the end, you don't want the fate imposed by the courts to happen to her. Overall, a movie worth my highest praise! Thank you for making it and redefining my view on the death penalty. I eagerly await this movie to come out on DVD or some other form of media since Lifetime is starting to issue some movies to customers. Although I don't have high hopes for this one because this took place almost 9 years ago, which is still hard to believe, since this movie is STILL ingrained into my head after all this time.",positive,negative,0.7274088263511658,0.27259114384651184,0.7274088263511658,negation
